"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォロー中","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォロー中","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"808252480454737920","https://twitter.com/nandaka_furari/status/808252480454737920",".@cst_mgn さんの「「ゼクシィ」は凶器になる…というのは割とよく知られた話ですが、ついに女子プロレスで使われるようになりました」をお気に入りにしました。 https://t.co/K1g1nTTk1I","2016-12-12 10:09 +0000","48.0","2.0","0.041666666666666664","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808250599913320450","https://twitter.com/nandaka_furari/status/808250599913320450","@kinako_0419 食費が大変そうですね、それは…。","2016-12-12 10:02 +0000","51.0","3.0","0.058823529411764705","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808249730383785984","https://twitter.com/nandaka_furari/status/808249730383785984","@nandaka_furari 小学校の先生が数学的な知識がない場合があるのはしょうがない気もするけど、これはさすがにないか。","2016-12-12 09:58 +0000","31.0","1.0","0.03225806451612903","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808249396668174336","https://twitter.com/nandaka_furari/status/808249396668174336","うーん…。 https://t.co/nJ6dQoZikG","2016-12-12 09:57 +0000","52.0","1.0","0.019230769230769232","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808248566682501120","https://twitter.com/nandaka_furari/status/808248566682501120","猫って昆布のだしも旨いと思うものなのか…？鰹節に反応しても昆布には反応しないものだと思っていたが。 https://t.co/xhzAazcUo1","2016-12-12 09:54 +0000","94.0","2.0","0.02127659574468085","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808243307016880129","https://twitter.com/nandaka_furari/status/808243307016880129","恐竜は古代のでっかい鳥という解釈でいいんだろうか。恐竜にもいろいろいるのはあるにしても。 https://t.co/GnwcQUGyiM","2016-12-12 09:33 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807941668821307393","https://twitter.com/nandaka_furari/status/807941668821307393","そういえば鳥って割と長寿なんだっけ。","2016-12-11 13:34 +0000","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807927577595678721","https://twitter.com/nandaka_furari/status/807927577595678721","人気作品だからバグってるとこがそれだけ見つかって、ツイッターしてるとそういう動画がRTされまくってTLに流れてくるから目にする機会が多くなるという事なんだろうな。","2016-12-11 12:38 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807789112178507776","https://twitter.com/nandaka_furari/status/807789112178507776","スシローにいくと絶対に赤エビを食べる体質","2016-12-11 03:28 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807604886489571328","https://twitter.com/nandaka_furari/status/807604886489571328","よっしゃ寝るで。","2016-12-10 15:16 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807567660867141633","https://twitter.com/nandaka_furari/status/807567660867141633","こんなんあるんや。福岡市はいいなぁ。 https://t.co/U4Bj8emGjR","2016-12-10 12:48 +0000","44.0","2.0","0.045454545454545456","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807565403782164480","https://twitter.com/nandaka_furari/status/807565403782164480","ねとらぼが俺的ゲーム速報と繋がりがるようには見えなかったが…まあ仮にそうならつぶし合えばいいし別にいいんじゃないかな。ハム速とか痛いニュースも巻き添えにして。","2016-12-10 12:39 +0000","114.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807561145871499264","https://twitter.com/nandaka_furari/status/807561145871499264","以前に自宅サーバでウェブに公開してた時もあったが、あれはきつかったな。閉じてる空間ならそうでもないだろうけど。","2016-12-10 12:22 +0000","69.0","1.0","0.014492753623188406","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807557274231111680","https://twitter.com/nandaka_furari/status/807557274231111680","防寒迷彩服…？
https://t.co/x8lyHTRwYN","2016-12-10 12:07 +0000","36.0","1.0","0.027777777777777776","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807555845164646400","https://twitter.com/nandaka_furari/status/807555845164646400","NewsPicksのコメントを任意の時間順で見たいときもあるんだけどどうすればいいんだろう。できないんだっけ。","2016-12-10 12:01 +0000","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807554013197582336","https://twitter.com/nandaka_furari/status/807554013197582336","NewsPicksの楽しみ方って記事に無批判絶賛系のコメントが並んでいた場合に、ぐうの音も出ない批判をぶち込みつつ他のpickerを煽ってるコメントを見つけ出していいねすることかもしれないな、と、ふと思った。","2016-12-10 11:54 +0000","94.0","3.0","0.031914893617021274","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807547603927764994","https://twitter.com/nandaka_furari/status/807547603927764994","さっき連ツイしたのを書き直してG+に投稿してみた。
https://t.co/NvF82xLiV0
あまり連ツイを長くすると見づらいけど、初めからまとまった長い内容を書くのはハードルが高いので、連ツイのあとG+かfacebookに投稿するというのもいいような気がする。","2016-12-10 11:28 +0000","45.0","1.0","0.022222222222222223","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807545102461583361","https://twitter.com/nandaka_furari/status/807545102461583361","@nandaka_furari 一般的なXMLの場合は利用できるのはAngular2、bootstarap4、Font Awsomeとか決め打ちになる。追加ができるようにはなってはいるけど、フレームワークなので型にはまったものになってしまうのはある。","2016-12-10 11:18 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807543861811630081","https://twitter.com/nandaka_furari/status/807543861811630081","@nandaka_furari 名前空間がXHTML1のものなのでこういう事も出来る、という感じ。","2016-12-10 11:13 +0000","42.0","1.0","0.023809523809523808","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807543629174554624","https://twitter.com/nandaka_furari/status/807543629174554624","framexsをarticle要素をルートにした1系XHTMLに適用した場合。内容はWesnothにDementorがいたらというもの。
https://t.co/ZwMf0j7MxV
ソースの通りXSLTを通しているだけなのだが、見栄えは悪くないかも。","2016-12-10 11:12 +0000","401.0","7.0","0.017456359102244388","0.0","1.0","0.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807428354710196224","https://twitter.com/nandaka_furari/status/807428354710196224","それはアップデートといえるのか。","2016-12-10 03:34 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807369618494877696","https://twitter.com/nandaka_furari/status/807369618494877696","@nandaka_furari よく見たら間違った画像を上げてるな。","2016-12-09 23:41 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807367665740226560","https://twitter.com/nandaka_furari/status/807367665740226560","チョマドプロンプト","2016-12-09 23:33 +0000","41.0","1.0","0.024390243902439025","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807364722626433024","https://twitter.com/nandaka_furari/status/807364722626433024","マジなのかどうか様子見。 https://t.co/2XUurbjs0H","2016-12-09 23:22 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807363934122483712","https://twitter.com/nandaka_furari/status/807363934122483712","2-6、何回か挑戦して前半のウィッチと騎兵を掃討、よっしゃ次はゴーレムを片付けるでー👉ティルフィングがクリティカルを喰らう、で終了。これがあるからなー。#ファンキル地上編","2016-12-09 23:18 +0000","128.0","2.0","0.015625","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807209089910484993","https://twitter.com/nandaka_furari/status/807209089910484993","あらたにす、まだ生きていたのか…？俺の中じゃそもそも生まれてすらいない何か、って感じだったが。というかこれ、なんだ？学生に書かせている…？","2016-12-09 13:03 +0000","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807197023959060480","https://twitter.com/nandaka_furari/status/807197023959060480","サイバーエージェントって何してる会社だったっけ。","2016-12-09 12:15 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807181228554059777","https://twitter.com/nandaka_furari/status/807181228554059777","gigazineも問題あるとこだっけ。 gigazine from:nandaka_furariで調べたらある時期を境にほぼツイートはしてない。意識してしないようにしたのだったかな。でもRTはしてる気がするな。","2016-12-09 11:12 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807179126863843328","https://twitter.com/nandaka_furari/status/807179126863843328","トゥギャッターももちろん問題はたくさんあるけど、閲覧数が金に結び付きづらいというのはまあ自分もまとめたことがある経験上では言える。","2016-12-09 11:04 +0000","42.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807178150379565059","https://twitter.com/nandaka_furari/status/807178150379565059","キュレーションといえばトゥギャッターもそうだけど、トゥギャの場合はamazonでアフィリエイトが一応はできることはできるけど、それで稼げるかというとまあまず無理だし100円以上稼げた人なんて皆無じゃないかという感じでほぼボランティアで成り立っているという違いはあると思う。","2016-12-09 11:00 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807173640001159168","https://twitter.com/nandaka_furari/status/807173640001159168","ネットメディアの問題が色んなとこに飛び火している…俺が待ち望んだ展開だ。2017年はいい年になるようにネット上のゴミが盛大に燃えていってほしい。俺には火の粉が降りかからない範囲で、だけど。","2016-12-09 10:42 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807124283260432384","https://twitter.com/nandaka_furari/status/807124283260432384","首相に権限を渡すみたいな話はどうなってるんだろ。","2016-12-09 07:26 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"806861451285524480","https://twitter.com/nandaka_furari/status/806861451285524480","コンテンツとテンプレートのXHTML2をXSLTでHTML5に変換する感じのやつが少しずつできてきている。使い方も充実させていければ、というところ。
https://t.co/IqlhvWx3LM","2016-12-08 14:02 +0000","114.0","6.0","0.05263157894736842","0.0","0.0","0.0","0.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"806825327473238016","https://twitter.com/nandaka_furari/status/806825327473238016","ツイッタープロモーション、よく不満が聞こえてくるのだけれど、俺のTLには大体は健全なものばかり流れてくる（サラリーマンやめた漫画は流れてくるけど）なので、個人的には特に不満はないし、脳内フィルターを利かせると物理的にも快適そのものなっていくのでおすすめ。","2016-12-08 11:38 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"806806255406714880","https://twitter.com/nandaka_furari/status/806806255406714880","Naverまとめも何かしら仕組みを変えることになりそうだけど、今更なのかやっとというべきか。","2016-12-08 10:22 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
